,name,cid_c,cid_w,cid_u,cid_g,cid_b,cid_r,mc_c,mc_w,mc_u,mc_b,mc_r,mc_g,power,toughness,flying,trample,doublestrike,first_strike,vigilance,haste,menace,fear,shadow,defender,deathtouch,indestructible,hexproof,shroud
7593,Silvergill Adept,0,0,1,0,0,0,1,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7594,Silvergill Douser,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7595,Silverglade Elemental,0,0,0,0,0,1,4,0,0,0,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7596,Silverglade Pathfinder,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7597,Silverpelt Werewolf,0,0,0,0,0,1,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7598,Silverstorm Samurai,0,1,0,0,0,0,4,2,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7599,"Silvos, Rogue Elemental",0,0,0,0,0,1,3,0,0,0,0,3,8,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7600,Simian Brawler,0,0,0,0,0,1,3,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7601,Simian Grunts,0,0,0,0,0,1,2,0,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7602,Simian Spirit Guide,0,0,0,0,1,0,2,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7603,Simic Basilisk,0,0,0,0,0,1,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7604,Simic Fluxmage,0,0,1,0,0,0,2,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7605,Simic Guildmage,0,0,1,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7606,Simic Initiate,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7607,Simic Manipulator,0,0,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7608,Simic Ragworm,0,0,1,0,0,1,3,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7609,Simic Sky Swallower,0,0,1,0,0,1,5,0,1,0,0,1,6,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1
7610,Sin Collector,0,1,0,1,0,0,1,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7611,Sin Prodder,0,0,0,0,1,0,2,0,0,0,1,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7612,Sindbad,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7613,Sinew Sliver,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7614,Singe-Mind Ogre,0,0,0,1,1,0,2,0,0,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7615,Singing Tree,0,0,0,0,0,1,3,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7616,Sinuous Predator,0,0,0,0,0,1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7617,Sinuous Striker,0,0,1,0,0,0,2,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7618,Sinuous Vermin,0,0,0,1,0,0,1,0,0,1,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7619,Sir Shandlar of Eberyn,0,1,0,0,0,1,4,1,0,0,0,1,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7620,Sire of Insanity,0,0,0,1,1,0,4,0,0,1,1,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7621,Sire of Stagnation,0,0,1,1,0,0,4,0,1,1,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7622,Sire of the Storm,0,0,1,0,0,0,4,0,2,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7623,Siren Lookout,0,0,1,0,0,0,2,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7624,Siren Reaver,0,0,1,0,0,0,3,0,1,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7625,Siren Stormtamer,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7626,Siren of the Fanged Coast,0,0,1,0,0,0,3,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7627,Siren of the Silent Song,0,0,1,1,0,0,1,0,1,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7628,Sisters of Stone Death,0,0,0,1,0,1,4,0,0,2,0,2,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7629,Sisters of the Flame,0,0,0,0,1,0,1,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7630,Sivitri Scarzam,0,0,1,1,0,0,5,0,1,1,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7631,Six-y Beast,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7632,Skaab Goliath,0,0,1,0,0,0,5,0,1,0,0,0,6,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7633,Skaab Ruinator,0,0,1,0,0,0,1,0,2,0,0,0,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7634,Skalla Wolf,0,0,0,0,0,1,3,0,0,0,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7635,Skarrg Goliath,0,0,0,0,0,1,6,0,0,0,0,2,9,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7636,Skarrg Guildmage,0,0,0,0,1,1,0,0,0,0,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7637,Skarrgan Firebird,0,0,0,0,1,0,4,0,0,0,2,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7638,Skarrgan Pit-Skulk,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7639,Skarrgan Skybreaker,0,0,0,0,1,1,4,0,0,0,2,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7640,Skeletal Changeling,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7641,Skeletal Crocodile,0,0,0,1,0,0,3,0,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7642,Skeletal Kathari,0,0,0,1,0,0,4,0,0,1,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7643,Skeletal Snake,0,0,0,1,0,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7644,Skeletal Vampire,0,0,0,1,0,0,4,0,0,2,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7645,Skeletal Wurm,0,0,0,1,0,0,7,0,0,1,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7646,Skeleton Archer,0,0,0,1,0,0,3,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7647,Skeleton Scavengers,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7648,Skeleton Ship,0,0,1,1,0,0,3,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7649,Skill Borrower,0,0,1,0,0,0,2,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7650,Skilled Animator,0,0,1,0,0,0,2,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7651,Skin Shedder,0,0,0,0,1,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7652,Skinbrand Goblin,0,0,0,0,1,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7653,Skinrender,0,0,0,1,0,0,2,0,0,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7654,Skinshifter,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7655,Skinthinner,0,0,0,1,0,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7656,Skirge Familiar,0,0,0,1,0,0,4,0,0,1,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7657,Skirk Alarmist,0,0,0,0,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7658,Skirk Commando,0,0,0,0,1,0,1,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7659,Skirk Drill Sergeant,0,0,0,0,1,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7660,Skirk Fire Marshal,0,0,0,0,1,0,3,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7661,Skirk Marauder,0,0,0,0,1,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7662,Skirk Outrider,0,0,0,0,1,0,3,0,0,0,1,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7663,Skirk Prospector,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7664,Skirk Ridge Exhumer,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7665,Skirk Shaman,0,0,0,0,1,0,1,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7666,Skirk Volcanist,0,0,0,0,1,0,3,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7667,Skirsdag Cultist,0,0,0,0,1,0,2,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7668,Skirsdag Flayer,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7669,Skirsdag High Priest,0,0,0,1,0,0,1,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7670,Skirsdag Supplicant,0,0,0,1,0,0,2,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7671,"Skithiryx, the Blight Dragon",0,0,0,1,0,0,3,0,0,2,0,0,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0
7672,Skitter of Lizards,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7673,Skittering Crustacean,0,0,1,0,0,0,2,0,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7674,Skittering Heartstopper,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7675,Skittering Horror,0,0,0,1,0,0,2,0,0,1,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7676,Skittering Monstrosity,0,0,0,1,0,0,3,0,0,2,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7677,Skittering Skirge,0,0,0,1,0,0,0,0,0,2,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7678,Skittering Surveyor,1,0,0,0,0,0,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7679,Skitterskin,0,0,0,1,0,0,3,0,0,1,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7680,Skittish Kavu,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7681,Skittish Valesk,0,0,0,0,1,0,6,0,0,0,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7682,Skizzik,0,0,0,0,1,0,3,0,0,0,1,0,5,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0
7683,Skizzik Surger,0,0,0,0,1,0,4,0,0,0,2,0,6,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7684,Skulking Fugitive,0,0,0,1,0,0,2,0,0,1,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7685,Skulking Ghost,0,0,0,1,0,0,1,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7686,Skulking Knight,0,0,0,1,0,0,2,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7687,Skull Collector,0,0,0,1,0,0,1,0,0,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7688,Skull Saucer,0,0,0,1,0,0,4,0,0,2,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7689,"Skullbriar, the Walking Grave",0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7690,Skullmane Baku,0,0,0,1,0,0,3,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7691,Skullmulcher,0,0,0,0,0,1,4,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7692,Skullsnatcher,0,0,0,1,0,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7693,Skullwinder,0,0,0,0,0,1,2,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7694,Sky Hussar,0,1,1,0,0,0,3,1,1,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7695,Sky Ruin Drake,0,0,1,0,0,0,4,0,1,0,0,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7696,Sky Scourer,0,0,0,1,0,0,1,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7697,Sky Spirit,0,1,1,0,0,0,1,1,1,0,0,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7698,Sky Swallower,0,0,1,0,0,0,3,0,2,0,0,0,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7699,Sky Terror,0,1,0,0,1,0,0,1,0,0,1,0,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0
7700,Sky Weaver,0,0,1,0,0,0,1,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7701,Sky-Eel School,0,0,1,0,0,0,3,0,2,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7702,Skyblade of the Legion,0,1,0,0,0,0,1,1,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7703,Skyclaw Thrash,0,0,1,0,1,0,3,0,1,0,1,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7704,Skyfire Kirin,0,0,0,0,1,0,2,0,0,0,2,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7705,Skyhunter Cub,0,1,0,0,0,0,2,1,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7706,Skyhunter Patrol,0,1,0,0,0,0,2,2,0,0,0,0,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7707,Skyhunter Prowler,0,1,0,0,0,0,2,1,0,0,0,0,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0
7708,Skyhunter Skirmisher,0,1,0,0,0,0,1,2,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
7709,Skyknight Legionnaire,0,1,0,0,1,0,1,1,0,0,1,0,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0
7710,Skylasher,0,0,0,0,0,1,1,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7711,Skyline Despot,0,0,0,0,1,0,5,0,0,0,2,0,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7712,Skyline Predator,0,0,1,0,0,0,4,0,2,0,0,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7713,Skyline Scout,0,1,0,0,0,0,1,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7714,Skymarch Bloodletter,0,0,0,1,0,0,2,0,0,1,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7715,Skymarcher Aspirant,0,1,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7716,Skymark Roc,0,1,1,0,0,0,2,1,1,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7717,Skyraker Giant,0,0,0,0,1,0,2,0,0,0,2,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7718,Skyreach Manta,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7719,Skyrider Elf,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7720,Skyrider Patrol,0,0,1,0,0,1,2,0,1,0,0,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7721,Skyrider Trainee,0,1,0,0,0,0,4,1,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7722,Skyscanner,1,0,0,0,0,0,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7723,Skyship Plunderer,0,0,1,0,0,0,1,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7724,Skyship Stalker,0,0,0,0,1,0,2,0,0,0,2,0,3,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0
7725,Skyshooter,0,0,0,0,0,1,1,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7726,Skyshroud Archer,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7727,Skyshroud Behemoth,0,0,0,0,0,1,5,0,0,0,0,2,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7728,Skyshroud Condor,0,0,1,0,0,0,1,0,1,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7729,Skyshroud Cutter,0,0,0,0,0,1,3,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7730,Skyshroud Elf,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7731,Skyshroud Elite,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7732,Skyshroud Falcon,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
7733,Skyshroud Poacher,0,0,0,0,0,1,2,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7734,Skyshroud Ranger,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7735,Skyshroud Ridgeback,0,0,0,0,0,1,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7736,Skyshroud Sentinel,0,0,0,0,0,1,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7737,Skyshroud Troll,0,0,0,0,0,1,2,0,0,0,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7738,Skyshroud Troopers,0,0,0,0,0,1,3,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7739,Skyshroud Vampire,0,0,0,1,0,0,3,0,0,2,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7740,Skysnare Spider,0,0,0,0,0,1,4,0,0,0,0,2,6,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0
7741,Skyspear Cavalry,0,1,0,0,0,0,3,2,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
7742,Skystreamer,0,1,0,0,0,0,4,1,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7743,Skyswirl Harrier,0,1,0,0,0,0,4,1,0,0,0,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7744,Skyward Eye Prophets,0,1,1,0,0,1,3,1,1,0,0,1,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7745,Skywatcher Adept,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7746,Skywinder Drake,0,0,1,0,0,0,2,0,1,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7747,Skywing Aven,0,0,1,0,0,0,2,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7748,Slash Panther,0,0,0,0,1,0,4,0,0,0,0,0,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7749,Slashing Tiger,0,0,0,0,0,1,2,0,0,0,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7750,Slate Street Ruffian,0,0,0,1,0,0,2,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7751,Slaughter Drone,0,0,0,1,0,0,1,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7752,Slaughterhorn,0,0,0,0,0,1,2,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7753,Slaughterhouse Bouncer,0,0,0,1,0,0,4,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7754,Slavering Nulls,0,0,0,0,1,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7755,Slayer of the Wicked,0,1,0,0,0,0,3,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7756,Slaying Mantis,0,0,0,0,0,1,5,0,0,0,0,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7757,Sleeper Agent,0,0,0,1,0,0,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7758,"Slimefoot, the Stowaway",0,0,0,1,0,1,1,0,0,1,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7759,Slimy Kavu,0,0,0,0,1,0,2,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7760,Slingshot Goblin,0,0,0,0,1,0,2,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7761,Slinking Giant,0,0,0,0,1,0,2,0,0,0,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7762,Slinking Serpent,0,0,1,1,0,0,2,0,1,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7763,Slinking Skirge,0,0,0,1,0,0,3,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7764,"Slinn Voda, the Rising Deep",0,0,1,0,0,0,6,0,2,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7765,Slippery Bogle,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7766,Slippery Scoundrel,0,0,1,0,0,0,2,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7767,Slipstream Eel,0,0,1,0,0,0,5,0,2,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7768,Slipstream Serpent,0,0,1,0,0,0,7,0,1,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7769,Sliptide Serpent,0,0,1,0,0,0,4,0,2,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7770,Slith Ascendant,0,1,0,0,0,0,1,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7771,Slith Bloodletter,0,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7772,Slith Firewalker,0,0,0,0,1,0,0,0,0,0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7773,Slith Predator,0,0,0,0,0,1,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7774,Slith Strider,0,0,1,0,0,0,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7775,Slither Blade,0,0,1,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7776,Slitherhead,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7777,Slithering Shade,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7778,Slithermuse,0,0,1,0,0,0,2,0,2,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7779,Slithery Stalker,0,0,0,1,0,0,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7780,Sliver,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7781,Sliver Construct,1,0,0,0,0,0,3,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7782,Sliver Hivelord,0,1,1,1,1,1,0,1,1,1,1,1,5,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7783,Sliver Legion,0,1,1,1,1,1,0,1,1,1,1,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7784,Sliver Overlord,0,1,1,1,1,1,0,1,1,1,1,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7785,Sliver Queen,0,1,1,1,1,1,0,1,1,1,1,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7786,Sliversmith,1,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7787,"Slobad, Goblin Tinkerer",0,0,0,0,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7788,Sludge Crawler,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7789,Sludge Strider,0,1,1,1,0,0,1,1,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7790,Sluiceway Scorpion,0,0,0,1,0,1,2,0,0,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7791,Slum Reaper,0,0,0,1,0,0,3,0,0,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7792,Slumbering Dragon,0,0,0,0,1,0,0,0,0,0,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7793,Sly Requisitioner,0,0,0,1,0,0,4,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7794,Sly Spy,0,0,0,1,0,0,2,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
